AT,AP,AH,AFDP,GTEP,TIT,TAT,TEY,CDP,CO,NOX
19.597,1006.1,97.677,4.0305,25.581,1092.1,550.04,136.13,12.291,1.3005,64.901
23.137,1012.0,82.988,3.1164,20.199,1060.0,550.02,111.8,10.58,2.1123,53.674
28.779,1013.8,37.938,3.3265,20.506,1061.8,550.12,110.76,10.737,1.9759,57.956
25.954,1017.2,57.899,4.3427,27.215,1099.1,548.21,139.23,12.644,1.4072,70.742
12.707,1022.6,71.437,4.1301,24.523,1088.7,549.96,135.29,12.122,1.3101,79.436
28.715,1015.0,55.587,3.9337,25.102,1089.0,550.06,130.38,11.908,0.46178,59.555
19.487,1016.9,82.686,3.2136,20.038,1060.2,549.99,112.57,10.687,3.5086,61.308
23.852,1002.2,84.186,3.7871,25.392,1089.7,550.11,133.77,12.088,0.83578,59.426
21.473,1016.2,87.948,3.197,20.276,1061.1,549.8,112.53,10.573,2.3435,54.901
16.654,1007.6,87.953,3.5571,24.489,1086.8,550.13,133.71,11.948,0.7204,68.045
9.1165,1022.1,69.31,4.6268,29.815,1093.1,534.28,153.28,13.247,1.0947,72.109
31.459,1010.7,54.885,4.395,29.585,1099.6,541.87,146.37,13.187,0.67352,55.913
7.2835,1021.7,87.696,3.3263,19.663,1047.0,540.65,114.17,10.59,8.258,87.644
15.186,1021.9,67.94,5.0836,32.204,1100.3,530.29,158.36,13.983,0.40171,66.697
9.2004,1030.5,70.936,3.9658,23.579,1085.8,550.11,133.87,11.946,1.9079,82.226
9.5087,1022.4,92.02,3.4336,19.928,1058.0,547.37,115.84,10.856,4.6041,94.116
26.276,1012.7,76.191,4.1497,26.242,1094.4,550.02,134.79,12.28,0.72771,63.389
21.846,1009.3,92.205,3.234,20.519,1061.3,550.05,112.78,10.78,2.003,55.45
16.671,1013.5,85.003,3.7426,20.555,1064.0,549.85,117.12,10.898,2.8589,73.6
24.461,1019.2,59.723,5.0278,31.99,1099.7,531.28,151.15,13.77,1.2091,60.055
30.088,1006.6,61.017,4.4722,29.649,1100.1,541.73,146.08,13.174,0.020591,55.194
8.8018,1012.4,91.71,4.0703,24.048,1084.8,550.0,134.22,11.926,1.7205,77.441
23.585,1010.8,80.704,3.8112,24.625,1084.9,549.95,128.96,11.861,1.0097,62.894
19.022,998.35,72.199,4.3625,24.951,1087.2,549.59,134.08,11.972,1.4627,75.12
17.679,1002.8,74.244,5.6122,30.436,1100.0,537.34,151.89,13.321,2.9644,75.515
15.666,1014.5,80.077,4.5701,24.319,1085.5,550.13,132.73,11.737,1.3211,72.025
10.736,1022.5,60.539,5.1517,32.957,1099.9,527.39,162.14,14.013,1.0677,69.669
27.435,1011.0,56.421,4.4784,30.985,1100.2,536.8,151.78,13.443,1.1182,56.335
12.688,1015.3,65.107,5.0244,31.965,1100.0,530.73,159.29,13.894,0.81031,71.117
17.572,1021.8,46.845,3.5903,24.382,1088.5,550.08,133.81,11.942,0.85858,75.093
26.238,1011.0,78.949,4.1286,26.274,1094.7,549.84,134.56,12.34,0.25767,61.366
8.038,1024.5,90.365,3.3987,18.908,1056.6,549.91,111.14,10.568,4.6513,112.61
10.632,1018.2,93.347,4.391,23.984,1086.1,549.88,134.04,11.939,1.1066,74.347
18.603,1014.0,58.47,4.6728,24.901,1088.9,550.05,133.79,12.048,1.5514,75.483
26.304,1009.8,58.233,4.0809,25.752,1093.0,550.36,133.75,12.327,1.2147,67.198
9.0787,1024.4,74.153,3.2379,19.103,1048.3,543.76,111.67,10.485,5.4652,101.72
13.883,1016.4,92.393,4.5558,31.749,1100.0,532.25,157.53,13.727,1.1478,62.204
20.776,1015.7,96.591,3.3084,19.792,1059.2,549.99,111.76,10.603,2.6629,52.883
8.532,1009.8,90.948,5.0247,33.0,1099.9,527.61,163.78,14.178,0.72116,66.428
15.28,1019.5,83.8,5.184,33.133,1099.1,525.94,159.32,14.086,1.1462,65.431
26.938,1011.7,58.337,4.4419,30.622,1099.9,537.54,150.88,13.395,0.83211,57.579
22.81,1015.1,68.485,2.9475,19.764,1058.2,549.92,110.78,10.519,2.4635,60.005
7.65,1016.5,65.51,5.2985,33.002,1100.1,527.06,164.46,14.11,1.021,68.512
23.784,1013.7,82.89,3.8318,25.422,1091.4,550.04,134.03,12.287,0.26398,58.224
23.748,1008.3,82.193,4.4941,30.609,1099.9,537.85,150.69,13.338,0.6844,56.182
16.72,1008.8,91.474,3.6287,24.556,1087.1,550.13,133.73,11.892,0.33078,66.681
28.449,1011.3,52.903,4.0544,26.038,1094.4,550.03,133.75,12.23,0.22091,64.093
9.3501,1015.0,95.47,3.5734,23.859,1084.9,549.94,133.89,11.781,1.9943,73.094
21.649,1006.3,93.638,3.024,19.736,1057.4,549.98,110.76,10.545,2.5201,53.587
24.366,1017.0,58.07,4.8603,30.173,1100.2,536.45,151.23,13.468,1.1683,61.769
18.699,1019.0,41.826,3.6499,24.677,1088.9,550.01,134.12,11.969,1.6162,77.486
13.338,1023.6,68.359,4.0842,22.942,1079.4,549.82,127.82,11.72,1.0641,60.38
26.375,1013.7,55.304,4.0953,27.855,1099.2,546.27,142.26,12.771,0.85141,66.733
5.2513,1012.7,87.374,3.6241,23.796,1084.4,549.93,132.86,11.692,0.6558,82.947
14.072,1021.3,74.262,4.0077,24.276,1086.7,550.08,133.73,11.898,1.3055,74.012
13.861,1006.9,95.929,3.0213,19.066,1054.4,550.02,110.74,10.285,3.6523,69.264
23.903,1012.0,67.866,4.4193,30.765,1099.9,536.66,151.83,13.445,0.78388,55.912
10.047,1012.6,75.971,5.302,32.232,1100.1,530.36,160.96,13.957,0.81314,70.541
30.206,1002.2,66.715,4.4042,29.35,1100.2,543.85,144.75,12.982,0.15298,54.12
11.395,1011.3,99.493,4.4753,24.159,1085.7,549.87,133.66,11.87,0.81158,73.851
9.9795,1021.9,94.368,3.2621,19.129,1056.2,549.33,112.68,10.641,4.1015,82.346
15.931,1002.2,75.924,3.4817,19.251,1055.0,549.93,110.75,10.277,3.3548,76.229
23.717,1012.1,86.566,3.5933,23.612,1080.1,550.08,125.61,11.627,0.77475,59.876
26.953,1014.3,60.002,3.8092,26.121,1092.6,548.58,135.38,12.297,0.77321,63.894
22.117,1006.8,90.761,3.1181,20.136,1059.4,550.0,111.74,10.493,2.2441,55.972
13.323,1014.6,82.866,4.8739,31.603,1100.4,533.08,156.68,13.738,0.53082,65.294
7.9499,1009.3,80.8,5.2805,32.453,1100.0,528.96,163.25,13.984,1.1918,70.603
14.865,1007.9,86.807,2.9116,18.971,1054.5,550.03,110.76,10.436,3.6626,73.554
15.661,1018.0,76.998,5.1612,29.401,1099.3,539.49,150.49,13.271,0.98092,67.964
28.284,1015.2,57.288,3.3889,20.654,1063.0,550.1,111.75,10.791,1.444,50.643
13.387,1010.0,90.042,4.1172,24.148,1085.5,550.0,133.73,11.875,1.554,74.213
7.948,1008.5,90.634,4.127,23.74,1084.0,549.73,133.89,11.681,1.3846,80.106
22.597,1006.6,79.666,3.0687,20.091,1059.2,550.16,111.77,10.603,1.8179,55.341
16.855,1020.4,86.297,3.0752,18.385,1042.8,543.96,105.08,10.22,8.3984,91.56
30.397,1002.4,59.424,4.5677,30.628,1099.8,539.18,147.36,13.292,1.2318,58.848
15.037,1015.2,81.41,3.5245,24.293,1086.8,550.06,133.78,11.977,0.74801,71.777
12.85,1013.1,77.709,3.3114,19.501,1055.5,548.7,112.55,10.579,3.3245,82.596
6.4094,1013.8,84.356,4.0186,23.482,1083.7,550.2,133.62,11.674,2.8029,85.662
20.85,1011.3,88.646,3.718,25.277,1090.3,549.93,134.75,12.051,0.65022,61.578
25.216,1005.3,48.567,3.8569,25.564,1091.3,550.43,133.77,12.176,0.9059,69.914
28.927,1014.9,58.525,3.3952,20.649,1062.9,550.09,111.74,10.773,1.8477,50.742
27.242,1011.2,58.016,4.1058,25.892,1093.0,550.06,133.79,12.231,1.0385,61.775
24.289,1016.7,68.268,4.0371,25.531,1092.5,549.93,133.83,12.19,1.1441,63.975
22.9,1014.5,79.355,3.1562,20.084,1060.0,549.84,111.48,10.677,2.3138,52.831
8.3623,1023.0,97.383,4.8415,33.19,1099.9,527.26,163.42,14.109,0.22317,67.683
4.5008,1017.1,82.671,3.8604,23.466,1084.9,549.78,133.68,11.818,0.85705,83.895
7.7326,1018.6,68.226,5.1323,33.135,1100.1,526.34,164.35,14.183,0.61821,69.996
27.003,1011.5,68.843,4.062,26.003,1093.4,549.86,133.74,12.245,0.29367,61.647
25.714,1012.7,55.961,3.8568,25.764,1092.2,549.25,134.61,12.269,0.74111,66.717
22.211,1014.0,79.873,4.2711,29.528,1099.4,540.12,147.33,13.073,0.76276,60.805
19.135,1004.6,69.126,3.0122,19.884,1058.4,549.86,112.38,10.696,2.0283,64.237
16.427,1013.1,82.424,3.5456,24.259,1085.6,550.13,132.62,11.726,1.0932,65.738
14.554,1016.6,92.888,4.9762,31.108,1100.3,532.0,156.91,13.862,1.0404,63.018
10.305,1004.6,99.282,3.5339,18.909,1053.3,550.0,110.78,10.328,3.7118,79.165
17.915,1007.0,73.919,3.6831,25.165,1089.2,549.84,134.34,11.992,1.1038,72.293
10.481,1024.5,91.562,3.6715,23.421,1084.6,549.88,133.21,11.693,0.87541,74.46
13.702,1009.7,98.992,4.3343,29.681,1100.0,537.16,155.06,13.333,0.71651,64.579
29.996,1007.7,50.71,3.3564,20.531,1061.3,550.21,110.82,10.82,5.6916,49.317
11.009,1022.6,74.23,5.1745,33.198,1099.8,526.15,162.55,14.127,0.8443,66.364
15.764,1010.5,78.323,3.5528,24.229,1086.1,550.07,133.75,11.905,1.0148,69.377
19.197,1011.8,88.123,3.0115,19.517,1056.5,549.96,110.67,10.499,2.661,61.218
8.1354,1009.0,85.364,4.6247,27.673,1091.2,540.53,146.51,12.77,1.0396,75.706
8.7658,1011.5,89.577,5.0184,32.847,1099.9,528.03,163.31,14.037,2.1759,72.089
18.784,1004.1,75.953,2.9595,19.498,1056.3,550.14,110.75,10.541,2.5938,63.948
12.331,1016.8,85.293,3.4828,23.784,1084.5,550.15,133.19,11.708,1.5968,73.529
6.3244,1018.1,82.127,3.8896,23.333,1083.6,550.29,133.8,11.838,0.53895,81.901
25.316,1006.3,71.985,3.9232,25.705,1091.7,549.9,133.6,12.08,0.31529,65.914
17.91,1002.9,64.064,4.4542,24.276,1085.3,549.83,132.73,11.944,0.49445,70.256
17.767,1015.0,87.194,4.5552,31.807,1100.1,532.97,156.12,13.714,0.86034,59.084
16.253,1013.9,74.972,2.9624,19.567,1056.8,549.25,112.18,10.553,4.4179,74.275
29.436,1014.8,56.489,4.7087,30.804,1099.9,536.83,149.83,13.432,0.24459,49.1
12.518,1012.6,79.374,3.6771,24.355,1085.9,549.71,133.67,11.897,1.3348,78.366
5.9469,1022.0,67.97,4.8975,31.746,1099.8,529.86,162.94,14.02,0.84035,72.492
19.276,1015.5,90.044,3.0592,18.377,1049.8,550.03,104.62,10.1,5.8018,77.213
20.578,1011.1,90.624,3.108,19.78,1058.9,549.92,111.79,10.743,1.9481,56.609
14.414,1016.3,89.217,4.9098,31.361,1100.2,530.94,157.7,13.892,1.1158,63.166
6.7398,1023.8,68.118,3.9276,23.652,1085.2,549.99,134.66,11.806,1.7142,82.554
16.166,1022.2,70.993,5.3491,31.415,1100.5,533.4,155.21,13.828,0.26566,64.184
24.435,1003.6,82.601,3.1383,20.334,1059.9,550.33,111.71,10.549,1.5644,51.454
16.95,1015.1,86.285,3.8272,26.53,1099.9,549.89,143.61,12.432,0.81798,73.125
21.317,1015.0,82.96,3.1709,19.931,1059.5,549.97,111.99,10.646,2.8567,56.58
12.59,1005.3,95.64,4.1106,23.355,1080.5,550.04,130.08,11.601,1.6961,72.187
16.654,1020.2,64.757,4.5755,24.287,1086.6,549.76,132.6,11.81,1.3117,73.955
27.634,1010.4,72.258,3.156,20.39,1061.2,550.03,111.88,10.68,1.87,51.946
14.657,1011.4,96.95,4.2979,24.385,1086.7,550.05,133.77,11.917,1.3018,70.771
17.786,1011.5,96.391,4.0222,24.381,1085.2,550.02,131.83,11.848,1.7042,65.157
26.32,1012.4,70.112,3.8981,25.718,1091.8,549.92,133.54,12.126,0.56159,59.18
11.052,1018.1,96.06,4.0021,21.728,1071.4,549.9,123.32,11.143,2.0745,77.41
32.179,1010.9,46.521,4.5767,29.837,1100.2,541.14,146.77,13.199,0.3613,55.654
20.049,1011.7,74.607,2.9604,19.923,1058.7,550.03,112.01,10.572,2.3726,61.555
8.5781,1022.0,87.554,4.7183,33.079,1099.9,525.78,164.42,14.214,0.86749,67.327
15.878,1016.1,49.947,3.5547,24.176,1086.3,550.06,133.53,11.752,1.3558,70.014
26.803,1015.7,57.762,3.0565,20.008,1059.5,549.89,110.77,10.616,3.0163,58.625
14.432,1021.0,72.821,3.7956,22.545,1071.7,546.59,125.61,11.395,3.4351,81.833
9.0047,1024.4,84.909,5.585,33.645,1100.0,524.92,165.13,14.293,0.11475,60.38
7.2517,1022.2,84.066,3.8523,23.298,1084.3,549.96,134.27,11.881,0.27389,78.543
15.554,1006.9,95.123,3.5504,23.215,1078.5,550.31,128.08,11.559,1.4595,64.15
6.126,1020.9,92.477,3.7003,23.902,1085.9,550.39,133.66,11.88,0.61335,82.381
6.8864,1012.8,96.277,3.8109,23.529,1082.9,550.17,132.98,11.693,1.3947,80.432
18.638,1007.5,91.711,3.1736,20.15,1060.6,549.99,113.97,10.755,2.032,60.049
3.5126,1020.8,85.988,3.997,23.426,1083.5,549.98,132.67,11.738,0.59144,82.511
25.461,1006.4,85.034,3.1692,20.383,1061.2,550.07,112.1,10.662,1.4735,49.208
11.467,1019.0,90.024,3.9014,23.872,1086.2,550.05,134.61,11.877,1.3536,75.755
12.729,1015.4,66.881,5.0581,32.199,1100.2,530.37,159.61,13.987,0.84118,70.524
29.409,1006.8,44.297,3.9924,26.136,1092.4,549.04,134.41,12.154,0.61072,69.843
6.8689,1024.9,84.554,3.3948,19.278,1050.7,544.6,111.97,10.633,9.0956,107.97
4.1112,1021.5,80.651,4.1327,25.41,1086.5,544.42,139.33,12.328,0.019544,78.876
20.707,1013.5,95.138,3.8116,25.147,1089.6,549.97,133.69,12.048,0.75047,60.031
11.164,1015.0,88.378,5.0159,33.272,1100.0,527.34,162.8,14.106,0.31156,63.579
18.437,1016.1,87.997,3.6407,24.78,1088.6,550.12,133.79,11.971,0.96099,64.095
25.452,1009.4,52.813,3.9243,25.776,1091.5,549.25,135.42,12.262,0.99098,69.112
15.182,1014.2,98.533,4.5878,24.8,1088.4,549.71,134.59,11.982,1.12,69.042
9.3385,1028.1,88.801,3.7678,22.594,1076.7,547.88,129.36,11.573,3.2086,81.209
15.429,1023.9,82.394,3.9491,23.88,1085.4,550.04,131.8,11.78,1.9105,73.607
24.625,1017.4,52.223,4.0933,25.758,1093.3,550.37,133.49,12.075,1.1535,72.834
14.023,1011.3,48.615,5.6778,31.83,1099.8,531.62,157.65,13.852,0.41688,46.705
23.177,1011.8,85.299,4.0931,25.705,1092.3,550.3,133.9,12.334,1.6127,65.968
7.9825,1027.5,83.156,3.9796,23.508,1084.3,550.09,133.8,11.941,1.7949,80.734
16.881,1018.2,60.155,4.9311,31.777,1100.0,532.11,155.83,13.784,1.1723,70.013
13.726,1011.8,49.65,5.6306,31.583,1099.7,532.76,157.44,13.771,0.41736,48.766
15.848,1017.0,65.763,3.9294,24.274,1087.5,550.14,133.73,12.035,1.059,74.445
14.533,1027.3,74.7,5.1686,31.891,1100.3,530.6,157.5,13.997,0.63117,66.195
18.975,1011.7,68.912,3.7142,21.273,1067.1,549.49,119.02,10.938,2.5711,71.947
12.643,1011.2,98.507,4.5265,24.341,1085.7,549.6,133.63,11.862,0.85359,72.149
15.97,1018.8,75.804,4.1983,24.501,1087.8,550.01,133.64,11.958,1.2862,71.883
22.217,1017.2,66.302,4.772,29.691,1100.1,538.16,149.0,13.41,1.1151,63.644
20.513,1007.9,78.745,3.6014,24.603,1085.9,550.05,131.75,11.878,0.80075,62.535
25.417,1004.3,90.309,4.4541,29.77,1100.3,541.8,146.46,13.191,0.33792,53.789
6.0249,1024.3,89.448,3.7298,23.532,1085.2,550.09,134.04,11.98,0.68739,81.64
27.097,1010.7,64.806,3.9407,25.805,1092.2,549.61,133.77,12.19,0.70812,61.3
14.436,1022.9,92.289,5.5597,31.746,1100.2,532.11,156.23,13.88,1.4273,65.632
25.145,1015.3,78.383,4.0765,25.88,1093.5,549.99,134.09,12.246,0.36055,59.956
17.08,1021.8,57.098,3.598,24.343,1088.1,549.94,133.8,11.971,1.4375,75.175
12.546,1021.0,73.532,3.8837,23.482,1082.5,550.03,131.09,11.7,1.7245,77.105
28.235,1012.1,43.135,3.8493,26.05,1093.4,549.9,133.79,12.247,0.98363,69.956
29.076,1010.6,57.783,4.0487,26.254,1094.3,550.45,133.96,12.398,0.36188,63.131
17.977,1005.4,82.116,4.5464,31.503,1100.2,534.09,157.14,13.727,1.0328,62.077
14.569,1006.7,77.6,4.2395,24.473,1086.3,550.04,133.78,11.875,0.76444,71.401
25.905,1010.1,50.896,3.7455,25.552,1092.2,550.03,133.72,12.15,0.7278,68.449
17.945,1012.6,68.108,4.4764,31.779,1099.9,532.13,156.34,13.794,1.6431,65.081
19.275,1009.3,92.179,3.1601,19.907,1059.6,549.93,112.78,10.687,2.1569,58.992
30.277,1005.0,54.594,4.4076,29.299,1100.1,542.98,146.51,13.086,1.5741,64.299
9.612,1022.7,88.744,5.6347,36.003,1099.7,517.32,168.52,14.707,1.3807,60.827
18.665,1014.0,70.511,3.7841,19.628,1057.2,550.01,111.35,10.641,2.9676,71.713
9.6646,1024.4,75.92,3.9031,23.878,1086.7,549.85,134.68,11.888,1.4009,79.346
14.024,1016.4,85.613,4.5408,24.106,1084.7,549.92,132.78,11.941,1.4895,72.25
3.5311,1016.9,94.216,4.0003,23.597,1084.6,549.9,134.33,11.725,3.5489,91.038
11.842,1016.2,93.434,4.4108,23.992,1085.1,549.96,133.43,11.776,1.3717,72.613
17.039,1009.8,68.628,3.5419,24.146,1085.4,549.91,132.77,11.857,1.2127,69.529
10.044,1006.3,83.611,3.7912,21.508,1069.4,549.99,121.54,11.086,3.6542,79.226
13.404,1011.8,84.354,4.3409,23.396,1082.1,550.04,130.65,11.735,0.90084,77.767
13.789,1017.3,85.563,5.4849,30.903,1100.2,534.94,155.13,13.607,1.1976,69.863
23.589,1020.8,56.79,4.4484,27.548,1100.0,545.35,143.31,12.836,1.1325,71.628
11.886,1021.0,95.612,4.4092,24.159,1086.0,550.05,133.32,11.74,1.6698,80.011
26.857,1012.6,62.123,3.5093,23.111,1077.0,549.75,123.03,11.385,1.2892,58.758
10.812,1024.3,88.531,3.7227,23.892,1086.0,549.6,134.84,11.918,0.75964,74.025
4.9889,1020.4,78.892,4.7961,31.02,1096.4,530.83,160.35,13.606,0.08106,69.228
28.109,1010.5,66.924,4.1462,27.986,1096.3,544.75,140.37,12.758,0.37756,58.8
19.106,1016.7,93.171,3.7212,25.095,1089.2,549.66,134.25,12.057,1.2486,61.531
20.94,1010.6,83.873,3.0474,20.197,1059.6,550.04,112.69,10.574,2.0197,56.622
8.5124,1010.6,87.415,4.1362,23.869,1084.5,550.06,134.32,11.823,0.33786,78.449
11.54,1014.8,87.054,4.8542,32.365,1099.6,530.73,160.94,13.812,0.48919,65.273
23.741,1013.2,49.512,4.4428,31.513,1099.9,533.55,155.66,13.715,1.2317,59.277
27.172,1012.6,63.576,4.0831,25.757,1092.0,549.99,133.35,12.17,0.60022,62.042
28.966,1006.4,49.629,3.903,25.825,1092.0,549.89,133.76,12.177,0.61267,66.661
29.97,1006.1,54.346,4.4363,29.591,1100.2,542.64,145.03,13.017,0.78071,60.405
26.625,1011.8,64.008,4.016,25.833,1093.0,550.18,133.77,12.056,0.13646,60.569
13.75,1022.3,89.52,3.1628,18.686,1031.1,534.77,104.82,10.309,12.338,115.83
6.0731,1025.1,81.994,5.3931,33.037,1100.3,525.95,165.94,14.342,1.5567,65.756
24.39,1000.9,91.358,4.5864,30.998,1099.5,537.41,148.98,13.295,0.3957,54.914
12.721,1024.5,82.015,4.9368,31.752,1100.1,528.95,160.07,14.034,0.85547,64.816
28.46,1016.3,55.233,4.1163,26.023,1094.3,549.63,133.77,12.239,0.23053,62.169
14.61,1014.4,91.502,4.5024,24.194,1086.0,550.04,133.38,11.93,0.80463,69.86
28.624,1005.0,64.807,3.524,22.894,1075.3,550.28,121.02,11.347,1.0672,53.693
6.3481,1021.0,83.895,4.8819,29.396,1092.4,535.61,152.44,13.232,0.29788,60.38
18.598,1012.2,88.446,3.1868,19.9,1059.9,549.86,112.77,10.659,2.4019,59.308
11.014,1015.1,73.364,5.2973,32.284,1100.0,529.68,160.87,13.924,0.89131,68.534
14.788,1017.3,79.952,4.4311,31.413,1100.1,533.3,156.76,13.641,0.93039,64.372
17.412,1015.6,92.401,3.0117,19.211,1056.1,550.06,110.82,10.451,3.0937,61.973
27.745,1013.3,58.148,4.0537,25.939,1093.3,549.68,133.78,12.218,0.19327,62.089
9.0924,1030.6,68.059,3.9494,23.452,1085.4,550.1,133.77,11.981,1.7362,82.045
11.282,1029.5,76.949,3.7203,22.135,1076.2,550.11,126.65,11.426,2.1975,77.225
15.919,1006.6,71.317,5.3182,30.912,1100.0,535.78,154.38,13.541,1.6714,71.938
23.189,1013.2,73.455,4.4486,30.796,1100.1,536.42,152.63,13.513,0.83284,58.152
12.781,1018.3,97.552,4.003,24.1,1087.0,549.84,134.53,11.948,1.7083,73.854
9.902,1022.4,86.09,4.618,25.581,1087.7,545.42,138.57,12.262,1.6183,74.694
20.098,1014.1,60.073,4.1294,21.348,1067.5,550.09,117.79,10.962,2.5211,72.597
23.495,1012.3,68.287,4.4387,31.0,1100.1,535.57,153.51,13.568,0.75436,56.553
6.7452,1011.3,90.836,5.0136,32.925,1099.6,527.18,165.16,14.177,0.58526,69.365
14.471,1013.4,82.385,4.1098,21.788,1070.8,549.94,122.24,11.153,2.2621,73.265
9.1015,1027.8,84.423,5.6163,32.688,1100.3,526.7,163.2,14.195,1.1207,60.835
29.538,1011.2,56.043,4.0223,26.174,1094.3,550.01,133.78,12.214,0.13026,59.101
12.426,1014.7,84.991,3.8426,24.074,1085.0,550.29,132.98,11.816,0.82982,72.096
23.814,1013.8,85.006,3.8474,25.541,1091.0,550.17,133.75,12.125,0.64112,60.777
15.01,1012.6,96.688,4.5763,24.461,1086.3,550.12,133.17,11.889,1.4897,69.548
9.3241,1028.3,89.122,3.276,19.632,1040.2,535.69,111.99,10.681,11.047,106.96
23.904,1012.8,81.218,3.7719,25.56,1091.8,550.27,134.34,12.292,0.70268,59.033
29.993,1006.8,50.132,3.9448,26.434,1095.9,550.07,134.8,12.331,0.72636,66.435
28.136,1010.8,58.586,4.0006,25.925,1092.9,549.6,133.78,12.209,0.32662,63.654
15.306,1016.8,82.981,4.0291,24.349,1086.8,549.98,133.59,11.943,1.6087,72.266
11.265,1015.5,99.276,4.8928,32.425,1100.3,530.54,160.43,14.033,0.82092,67.597
22.259,1011.6,84.187,3.1337,20.094,1060.1,550.05,112.35,10.7,1.9643,54.378
8.5863,1017.8,87.236,4.2301,30.089,1100.1,533.49,159.67,13.661,1.0008,64.138
21.491,1006.4,89.81,3.1591,19.974,1059.0,550.05,111.8,10.622,1.9138,53.683
24.401,1004.4,68.257,4.4446,31.057,1099.8,537.01,150.98,13.391,0.37775,56.058
13.836,1026.8,64.82,5.2139,32.506,1100.1,528.24,159.47,14.044,0.6794,65.805
28.57,1011.5,51.52,4.13,26.366,1094.7,549.66,133.8,12.403,0.41075,68.34
8.922,1018.1,87.34,3.986,23.731,1084.9,549.94,134.22,11.857,1.6238,79.522
11.618,1013.9,84.285,4.3583,23.976,1084.1,549.21,133.33,11.848,1.0305,74.532
21.61,1019.1,56.841,2.9683,18.575,1050.4,549.84,104.28,10.253,4.7717,75.316
12.515,1022.2,73.111,5.123,33.077,1100.0,527.4,161.87,14.081,0.70054,63.852
14.671,1026.1,81.435,3.9605,24.269,1088.2,550.07,133.98,12.013,1.3762,73.353
19.989,1012.8,95.326,3.1925,19.677,1058.5,549.97,111.8,10.534,2.2115,56.657
9.6664,1021.8,78.14,3.9332,23.692,1083.9,550.03,133.71,11.893,1.6438,78.938
12.598,1017.6,87.58,4.4316,23.99,1086.0,550.01,133.76,11.956,0.8949,74.475
19.512,1017.9,96.341,3.7986,24.819,1089.1,550.33,133.56,11.972,0.7629,58.944
15.427,1010.7,81.006,3.5523,24.193,1086.2,549.77,133.76,11.902,1.0704,69.822
12.178,1023.4,95.135,4.0405,24.366,1088.0,549.95,134.64,11.964,1.3251,74.31
7.5885,1017.8,92.028,4.2223,29.912,1100.0,534.26,159.61,13.622,0.72365,64.478
7.6511,1014.4,84.259,5.0285,30.414,1096.1,534.29,154.75,13.444,1.4503,73.622
16.748,1021.6,67.233,4.7749,30.498,1100.0,533.2,154.64,13.704,0.72754,68.657
6.545,1019.1,88.999,4.0179,23.84,1085.2,550.0,133.66,11.82,0.58546,79.092
8.953,1022.9,87.202,4.1894,24.215,1087.2,550.01,134.03,11.866,1.289,80.961
25.597,1013.5,63.762,4.6177,30.345,1100.0,538.2,149.55,13.448,0.21474,53.988
22.967,1016.5,81.113,3.1659,20.233,1060.8,549.91,112.18,10.733,2.3211,53.177
22.365,1015.5,78.79,3.1963,20.032,1059.3,550.03,110.9,10.562,1.9889,53.674
6.5991,1021.4,89.929,4.3296,23.51,1083.2,550.19,133.39,11.633,1.4347,81.342
29.572,1005.6,67.263,4.1122,27.746,1095.8,545.93,139.71,12.557,0.45961,59.311
6.4082,1026.6,93.512,4.7515,32.841,1099.9,526.79,164.8,14.169,0.26682,62.295
15.765,1017.0,86.316,4.8873,31.287,1100.3,532.28,157.06,13.83,1.1497,60.647
5.0448,1026.7,89.498,4.2478,23.067,1083.5,550.03,133.24,11.84,1.8807,85.255
27.342,1011.4,58.649,4.1105,25.919,1093.4,549.91,133.81,12.247,1.2828,63.157
29.197,1014.9,53.966,4.0803,26.04,1094.2,549.6,134.14,12.225,0.17213,61.243
27.774,1006.8,63.671,3.1286,20.568,1061.8,550.06,111.98,10.776,1.59,51.57
12.359,1022.7,82.295,5.1559,32.518,1100.1,528.98,159.42,13.971,0.8776,66.416
6.0069,1011.9,92.201,4.059,23.688,1084.5,550.09,133.6,11.739,2.518,84.217
27.927,1011.8,57.926,4.0228,26.082,1094.1,549.52,134.82,12.152,0.18907,62.889
8.1045,1020.4,85.861,5.0821,31.307,1100.3,533.48,158.54,13.794,1.0248,68.437
19.836,1014.0,90.184,3.6491,24.566,1087.5,549.75,132.6,11.964,0.83307,59.354
16.783,1005.8,87.914,4.5478,31.571,1099.9,533.66,156.58,13.681,1.3566,64.046
20.989,1005.1,80.992,3.7062,25.091,1088.3,549.64,134.04,12.001,1.2723,67.065
29.203,1010.2,60.576,4.1531,27.839,1100.0,547.74,139.77,12.606,0.35754,63.863
26.772,1012.4,69.977,4.0792,25.876,1092.8,550.13,133.73,12.223,0.14565,61.108
6.8157,1019.1,87.926,4.0007,23.854,1085.2,549.86,133.66,11.792,0.60784,79.501
10.093,1013.0,72.595,5.3331,32.228,1100.3,530.74,160.52,13.91,0.51625,69.781
22.211,1006.5,84.297,3.0132,19.802,1057.6,550.06,110.76,10.505,2.1141,54.042
22.791,1010.8,84.954,3.142,20.287,1060.7,549.87,112.4,10.767,1.6873,52.623
14.289,1010.0,92.811,4.6078,31.933,1100.1,532.0,158.88,13.818,0.94001,57.391
25.083,1012.6,72.235,3.7959,25.552,1091.7,550.14,134.74,12.245,0.90567,63.344
27.409,1008.3,71.968,4.1049,25.457,1090.1,549.6,131.16,12.187,1.9249,61.911
